specie;sex;birth_time;death_time;age;max_stamina;max_energie;max_health;max_speed;view_dist;scout_pattern;generation;fearful;patient;eater;reproductive;sociable
Alces alces;Male;48220;52040;3820;-178.20141261724316;2520000.0;1080.0;0.8160000000000001;316.8;[-0.2152701892505524, 0.21602731931713998, 0.32613379411696325, 0.6497368650385181, 0.45768007494154794, 0.3891444150943166];3;0.41408989310712024;0.2757941632655677;0.9624411862894621;0.7808558121282193;0.39533254994664957
Cervus elaphus;Male;48400;52900;4500;-128.87009870168234;2340000.0;800.0;0.8400000000000001;320.0;[-0.12280076837729284, 0.17158502947754634, 0.44745602217218117, 0.6814704273174659, 0.5748675368204089];2;0.41111220541673854;0.5344787289312009;0.9995951526313064;0.8876796019834409;0.3505599110456493
Meles meles;Male;48410;90110;41700;125.91952039987291;720000.0;480.0;0.7200000000000001;216.0;[-0.13695038386675956, 0.4669925852815767, 0.4365410735423424];2;0.47759558752172504;0.41824656375462055;0.9962893919540025;0.8352062429717445;0.4786244507008135
Alces alces;Male;48410;53460;5050;-142.9640319971107;2800000.0;1200.0;0.8400000000000001;352.0;[-0.19858374828329367, 0.13483095077554463, 0.3847085267720484, 0.6760132527640728, 0.6155593840402983];2;0.40014285782903514;0.5279390126029749;0.9852703284134802;0.9381766811723466;0.4696885898053218
Alces alces;Male;48410;53090;4680;-153.42972301445502;2800000.0;1200.0;0.8400000000000001;352.0;[-0.10487719392087039, 0.09181049446033629, 0.41161732023330894];2;0.3281356410262809;0.5079077011363924;0.8153594716150144;0.9904257561740982;0.4960135923597758
Canis lupus lupus;Male;48420;124190;75770;57.66937058359807;2106000.0;1080.0;0.8160000000000001;288.0;[-0.030855939913004705, 0.24717644019137294, 0.3521309162672583, 0.5788246411974726, 0.4119755353441435];3;0.32419331122242995;0.3550255612302851;0.9585920087962075;0.9543712403616532;0.10263424855621484
Canis lupus lupus;Male;48420;52010;3590;-178.41462941640194;2106000.0;1080.0;0.8160000000000001;288.0;[-0.14195667890270144, 0.16563120168780765, 0.3335321886375998];3;0.3290254918103398;0.27487905095404536;0.9209874559226248;0.7128436307698948;0.3123481952886971
Alces alces;Femelle;48500;114550;66050;-25.203724144723083;2800000.0;1200.0;0.8400000000000001;352.0;[-0.16050880330959588, 0.23229472889394534, 0.4163881386281151];2;0.3314908445904351;0.5902976306137093;0.8817963486580065;0.966882045857521;0.33354167560989045
Ursus arctos;Femelle;48510;116540;68030;168.06392527591595;4000000.0;1600.0;0.6000000000000001;384.0;[-0.12675476840110367, 0.1751301880149033, 0.3885315319819947, 0.5799574601041901, 0.46972095974379735];2;0.38640575314039893;0.5948229187497535;0.8327154334464275;0.8321461734843892;0.43110990058056137
Alces alces;Male;48590;54620;6030;-127.03614672375609;2520000.0;1080.0;0.8160000000000001;316.8;[-0.050640404719218025, 0.04176965898428435, 0.2315941854435122, 0.03606522106381607];3;0.3320601615228962;0.5807549086799845;0.922582149327898;0.7194144789474188;0.385324941767768
Canis lupus lupus;Femelle;48700;130580;81880;13.855128959528043;2340000.0;1200.0;0.8400000000000001;320.0;[-0.12975567254582657, 0.19708078114444194, 0.3599152785310139];2;0.4206422309999083;0.42127187452401527;0.9053996634754868;0.9407433677477921;0.39236758911809405
Canis lupus lupus;Male;48700;51470;2770;-222.23487104047194;2340000.0;1200.0;0.8400000000000001;320.0;[-0.12519858696663988, 0.15609186499233635, 0.3745852486578052, 0.7498385074584242, 0.706462445155864];2;0.3996559200728051;0.5387963008712496;0.9772981481593727;0.9122643413180972;0.4024844098576046
Meles meles;Male;48770;82940;34170;80.90368999999687;590400.0;393.6;0.5304000000000001;177.12;[-0.3580545982737678];4;0.4305759746658455;0.4885979497050321;0.8150674271256058;0.8023391836742485;0.44324799299345563
Meles meles;Male;48770;79270;30500;-75.09631000000313;590400.0;393.6;0.5304000000000001;177.12;[-0.01009999356486957];4;0.24689885745164344;0.47710038278168737;0.9426944882498137;0.9298950199439914;0.1447361906670855
Alces alces;Femelle;48780;53270;4490;-150.1507025931353;2800000.0;1200.0;0.8400000000000001;352.0;[-0.10995063536317867, 0.09256848869650941, 0.4749121842926306];2;0.39806919267272367;0.5656403978154378;0.9313255284789662;0.8517815238033523;0.3999153478107336
Alces alces;Femelle;48780;50500;1720;-294.5448893775892;2800000.0;1200.0;0.8400000000000001;352.0;[-0.08733620070798578, 0.24280162855896517, 0.3443223383365175];2;0.3960333885292967;0.5726463346968785;0.9592762486313664;0.8775922578985595;0.3231895469114623
Meles meles;Male;48950;86400;37450;8.669676511907005;648000.0;432.0;0.7080000000000001;194.4;[-0.11072566142686502, 0.3164079613146328];3;0.4305384226560887;0.49664751561531384;0.8363474045828009;0.8075110532537852;0.3172376815178585
Meles meles;Male;48950;50220;1270;-187.402323488093;648000.0;432.0;0.7080000000000001;194.4;[-0.21134248325855398, 0.347161363606737];3;0.31610140712738216;0.4909545287879381;0.8424595504702843;0.8682414357487759;0.2931521295512913
Alces alces;Femelle;48970;108420;59450;-22.433448899761927;2520000.0;1080.0;0.8160000000000001;316.8;[-0.33728988654470776, -0.00252170817729995, 0.3974571269418153, 0.3328140601919879];3;0.3372113576352621;0.5987445354831782;0.9005830418265336;0.8117062875319782;0.19223269238311497
Alces alces;Femelle;49060;53570;4510;-164.04983232207678;2800000.0;1200.0;0.8400000000000001;352.0;[-0.11433647830712042, 0.22219987211421638, 0.40312972980763573];2;0.46634184602634976;0.4171470226816344;0.9144813940850745;0.9564904970128084;0.47478237384092803
Alces alces;Male;49150;101440;52290;-57.07866581500187;2520000.0;1080.0;0.8160000000000001;316.8;[-0.14553086886123842, 0.17795935160543963, 0.41334117631364015];3;0.49839957769528503;0.4921150347977866;0.8585914268334356;0.9877657579926091;0.15120993685736991
Meles meles;Male;49160;82400;33240;-28.773153826084524;576000.0;384.0;0.5760000000000001;172.8;[-0.1765329382220484, 0.36774733319196007];3;0.22335683580222698;0.48459584744846673;0.7369958129031842;0.8737804358496536;0.2866933026269679
Meles meles;Femelle;49420;96360;46940;339.1065139695229;720000.0;480.0;0.7200000000000001;216.0;[-0.19958044819024942];2;0.42937891225599656;0.4843775409362938;0.9718656618798033;0.9132090900717037;0.48644051535522226
Meles meles;Femelle;49420;96330;46910;139.1065139695229;720000.0;480.0;0.7200000000000001;216.0;[-0.12770602142632162];2;0.30479301500430095;0.4005131604441833;0.8650181365738163;0.9850816976100367;0.3957481536120566
Ursus arctos;Male;49430;96300;46870;3.201220820240383;4000000.0;1600.0;0.6000000000000001;384.0;[-0.1387777087812607, 0.14590884722473707, 0.32287023127304015, 0.7411703800554674, 0.5824709600440641];2;0.3419492226068151;0.48440326103873504;0.982947214018682;0.9811445333884594;0.40564500869300985
Cervus elaphus;Femelle;49600;54210;4610;-125.1547693125882;2340000.0;800.0;0.8400000000000001;320.0;[-0.18291805571134792, 0.10404768157534186, 0.42049670190726596];2;0.44621830650330974;0.5073448793801582;0.8319610802933463;0.9097335109632156;0.46553656670675575
Meles meles;Male;49610;91210;41600;12.989023350051026;720000.0;480.0;0.7200000000000001;216.0;[-0.0850415471108623, 0.34823625795284285, 0.3431204289970719];2;0.40776980826376863;0.445317557287994;0.9071898101338498;0.9855813803615006;0.4442885868129754
Vulpes vulpes;Male;49620;88570;38950;20.219570770894723;576000.0;288.0;1.176;259.2;[-0.18644537551765572, 0.22441538244193138, 0.15977772625942444, -0.03922298123967305];3;0.38764134917322896;0.5050848490510826;0.8924008570623043;0.8525627265992242;0.19308831465055815
Vulpes vulpes;Male;49620;50870;1250;-135.7804292291053;576000.0;288.0;1.176;259.2;[-0.2974103635447835, 0.2039288745640884];3;0.41523855420968325;0.50050285163173;0.9038289219086303;0.8035231107788571;0.44929830858286834
Meles meles;Male;49890;84970;35080;-20.227336479809924;607680.0;405.12;0.7012800000000001;182.304;[-0.1595821636038494, 0.41704026726695975, 0.32171272462892736];5;0.27361510612397866;0.5008789788105835;0.8042938201195141;0.802377743731131;0.1333425631385671
Meles meles;Femelle;49890;96830;46940;254.51379999999313;720000.0;480.0;0.7200000000000001;216.0;[-0.060234331445441505, 0.4031585694775825, 0.29618472160629084];2;0.3372549007806468;0.40479714828942726;0.8439492902826982;0.8557169468992117;0.46832717513761635
Cervus elaphus;Male;49910;62760;12850;-85.19754400670755;2106000.0;720.0;0.6960000000000002;288.0;[-0.19786948635785576, 0.06227911173140696, 0.3568632545668815];3;0.19897828316535476;0.33308518671513343;0.8905331394930963;0.7394226257186306;0.3496477209766151
Alces alces;Male;49990;53140;3150;-186.53598821691054;2520000.0;1080.0;0.8160000000000001;316.8;[-0.3081755353483991, 0.06319589125187289, 0.37551557558322457, 0.6430814839697071, 0.49635373625042317, 0.4769950595583778];3;0.4205597984379729;0.3250098506942224;0.8340375489987156;0.8129111377858075;0.3302103465023878
Meles meles;Femelle;50000;85210;35210;-2.8641000000045893;576000.0;384.0;0.5760000000000001;172.8;[-0.1829873330573547, 0.17622237356188064, 0.14294005995104023, 0.12423228835947042];3;0.2766973911787616;0.46835117546635846;0.9090366201081563;0.9389822516303116;0.32808035400247637
Ursus arctos;Femelle;50090;160660;110570;274.1515458660837;4000000.0;1600.0;0.6000000000000001;384.0;[-0.06832296988960554, 0.08705334738150777, 0.31281395103470394];2;0.3165314607717665;0.5231414758799859;0.98467965447416;0.9022069135782698;0.40644431157347316
Meles meles;Femelle;50360;90670;40310;55.6856097029198;619200.0;412.8;0.7032;185.76;[-0.21150790207778325, 0.21498718272366277, 0.07275463608537358];4;0.16173298976513856;0.22338894646448865;0.8025239399001758;0.9568286314822151;0.17297062033235502
Meles meles;Femelle;50360;97260;46900;358.152249999999;720000.0;480.0;0.7200000000000001;216.0;[-0.0146449410461724];2;0.4125942625633248;0.5681332639857511;0.8929656723159171;0.907354286389738;0.3208051918002909
Meles meles;Femelle;50360;51980;1620;-140.38519029708021;619200.0;412.8;0.7032;185.76;[-0.04876165915811375, 0.34195983441471445, 0.21080791807504787];4;0.12156136803463566;0.4816381155332843;0.9737107415265519;0.8785068352271168;0.28018943070875724
Meles meles;Male;50360;92030;41670;270.152249999999;720000.0;480.0;0.7200000000000001;216.0;[-0.1739462895768278];2;0.48367272976581105;0.48609782021888215;0.8862782516492633;0.910231192943107;0.3131557336219092
Cervus elaphus;Male;50630;52660;2030;-174.7945214147262;2106000.0;720.0;0.8160000000000001;288.0;[-0.028445335078294165, 0.12127845129690973, 0.4495173453226122];3;0.23366009522396203;0.38232843489671475;0.84307033511714;0.7066570549570864;0.4725721633632905
Meles meles;Male;50640;88170;37530;46.81842779714001;648000.0;432.0;0.7080000000000001;194.4;[-0.26681330583914237, -0.2866076137281839];3;0.3695360941814685;0.3039950048149337;0.9874008702717215;0.8799563711834478;0.2877975916600779
Meles meles;Male;50640;52270;1630;-149.25357220286;648000.0;432.0;0.7080000000000001;194.4;[-0.10844592057226694, 0.4366476306012814, 0.25416249852872375];3;0.35815763799419964;0.30284590904758574;0.8069627269142444;0.747348080540373;0.3590438546112353
Alces alces;Femelle;50650;56050;5400;-135.80781035132526;2520000.0;1080.0;0.6960000000000002;316.8;[-0.1859065331425944, 0.17281090804471566, 0.30570464416929355];3;0.4369541571957261;0.4368345026190615;0.7193621989305805;0.8415698418955471;0.1476736536597862
Alces alces;Femelle;50650;56680;6030;-131.16712356588837;2800000.0;1200.0;0.8400000000000001;352.0;[-0.09243604659768288, 0.14230956840739223, 0.32195718820139013];2;0.3801432138418435;0.518674697578851;0.9482219538103009;0.8387176457725776;0.3452602266664399
Cervus elaphus;Male;50730;56770;6040;-109.7614466292845;2106000.0;720.0;0.8160000000000001;288.0;[-0.07971326865414748, 0.23390706761946464, 0.39774441376672154, 0.5533903106116942, 0.3818590556671972];3;0.3782040901872571;0.40514731357286415;0.92344316543054;0.7871245092738478;0.3416191276411186
Meles meles;Male;50730;69420;18690;64.57248396325633;619200.0;412.8;0.6552000000000001;185.76;[-0.14233887614881072, 0.3146864824210596];4;0.49517516081657675;0.4040889334834233;0.7128322975736208;0.6608933313198541;0.3860901871761254
Meles meles;Femelle;50730;52720;1990;-131.42751603674367;619200.0;412.8;0.6552000000000001;185.76;[-0.023302002813267733];4;0.12159516539241895;0.3861227541193376;0.8296676647978026;0.5985828982235091;0.38401372515008675
Cervus elaphus;Male;50820;54350;3530;-148.51519569040295;2340000.0;800.0;0.8400000000000001;320.0;[-0.13608986800711362, 0.19972594077266104, 0.358449969255368, 0.6122451432245433, 0.5285662697897556];2;0.43885670100579;0.47260261677076;0.9474245198067928;0.8589944101072354;0.3209965099890604
Meles meles;Femelle;50830;97700;46870;40.96162364466925;720000.0;480.0;0.7200000000000001;216.0;[-0.1469525823298509, 0.3363262882616213, 0.31379439058438696];2;0.3244652399950617;0.5528399608243316;0.9026584202690933;0.8223275061955078;0.48807229248788775
Meles meles;Male;50830;52460;1630;-155.03837635533077;720000.0;480.0;0.7200000000000001;216.0;[-0.10826571469022671, 0.48687758901375433, 0.3309378277768447];2;0.42510437740300483;0.4372496649431056;0.9129510236365741;0.9653915413116514;0.4902150779720821
Alces alces;Male;50830;56150;5320;-135.24985879403394;2520000.0;1080.0;0.8160000000000001;316.8;[-0.15219105304589453, 0.20345176910827137, 0.4503429818637218, 0.5639749583244338, 0.4951635283451267];3;0.2356800402203562;0.5244490582188375;0.8471455583854138;0.8847016792132146;0.2648498062395489
Ursus arctos;Male;50840;111850;61010;32.25299857167156;4000000.0;1600.0;0.6000000000000001;384.0;[-0.06410428441098714, 0.17464538707881538, 0.4928559652324207, 0.5658035366769463, 0.36774751343294676];2;0.3166165230226594;0.5405263191682526;0.9985135198898772;0.9437371120069714;0.3949476878546967
Alces alces;Male;50930;99070;48140;135.3990384180973;2800000.0;1200.0;0.8400000000000001;352.0;[-0.05388065363450321, 0.07280287182641529, 0.4146971975998739, 0.6666855568696299, 0.6292342167724737];2;0.4581285518354136;0.5757666429126089;0.824488830259425;0.903257462860668;0.4054434296370243
Canis lupus lupus;Male;50940;63830;12890;12.114818132491497;2106000.0;1080.0;0.6960000000000002;288.0;[-0.11674053401879791, -0.0917124429678445, 0.30164067142843376, 0.29120966738272813];3;0.350577519230188;0.31098544620749935;0.9383092378357628;0.9020794032897989;0.35274917857308125
Canis lupus lupus;Male;50940;53270;2330;-223.8851818675085;2106000.0;1080.0;0.6960000000000002;288.0;[-0.13097036024422035, 0.14202949153485045, 0.4179986608995167];3;0.3836791982926049;0.5111596734912038;0.8528593241514433;0.8639985007513824;0.24698453862391986
Cervus elaphus;Femelle;51010;55620;4610;-126.11428342450232;2340000.0;800.0;0.8400000000000001;320.0;[-0.11146564593824514, 0.05501771387415799, 0.3888801980924015];2;0.3183284036473949;0.42466486568299167;0.8713748316176079;0.810489964213031;0.4378900628491602
Canis lupus lupus;Male;51030;163850;112820;79.43147286055552;2012400.0;1032.0;0.8064;275.2;[-0.04226444046138105, 0.09006743288010752, 0.4132772910115067, 0.6359621271743254, 0.5558499875147423];4;0.05559385951436906;0.5462221257054084;0.9379064693942009;0.9904242810329676;0.19431101416080762
Canis lupus lupus;Femelle;51030;54810;3780;-156.5685271394445;2012400.0;1032.0;0.8064;275.2;[-0.19251531225212465, 0.10253064874853496, 0.38026962643838197];4;0.3383839628041885;0.47826608646987023;0.787874667190958;0.6946498548930987;0.11933106433658844
Alces alces;Femelle;51120;117170;66050;-57.88609285729779;2800000.0;1200.0;0.8400000000000001;352.0;[-0.06670381730787289, 0.171034967237166, 0.39910445238133546, 0.7227046500177873, 0.5809469838152131];2;0.4739473858443839;0.5948049895288117;0.9470411815740521;0.8404457940729878;0.4554382710263081
Cervus elaphus;Male;51230;105850;54620;-69.7748783375454;2106000.0;720.0;0.6960000000000002;288.0;[-0.009356073684891974, 0.2390087963835494, 0.42586439453254543];3;0.3160006332380664;0.4023689730812781;0.8816841697647744;0.8786710657467928;0.3379635360914453
Meles meles;Male;51400;88870;37470;21.071794617291552;648000.0;432.0;0.7080000000000001;194.4;[-0.1845835293539559, -0.2930645471500014];3;0.44201068405343946;0.508401155708057;0.8958187349381346;0.9014335814191294;0.44180601810474035
Meles meles;Male;51400;52670;1270;-175.0002053827085;648000.0;432.0;0.7080000000000001;194.4;[-0.20367099388817667, -0.2366154273175471];3;0.49619083251449275;0.43888576657591705;0.7573388181119299;0.9253446920450922;0.2913768408973714
Alces alces;Femelle;51410;70350;18940;-2.1706010368178115;2800000.0;1200.0;0.8400000000000001;352.0;[-0.11389673421138767, 0.08197220384117854, 0.46305081694615036];2;0.3846830251198086;0.4741958245916149;0.850688984793295;0.9413190369020316;0.3020077154656913
Sus scrofa;Femelle;51420;82380;30960;94.34072027835975;1600000.0;960.0;1.04;256.0;[-0.016436029888020443, 0.1302888482666482, 0.36996209752353937, 0.6922305389643829, 0.5060984223846384];2;0.33925888994220893;0.45249076792808607;0.8969047820699156;0.9433403514006915;0.417432230259868
Sus scrofa;Femelle;51420;85010;33590;-76.79472524103653;1440000.0;864.0;0.8560000000000001;230.4;[-0.28296156507701614, 0.15705548329731137, 0.19975048573037246, 0.4351911753653882, 0.4417442504052187, 0.3016125127030631];3;0.2743893978648453;0.36389319778204826;0.8204819647627613;0.7442460134832931;0.4395398785123916
Cervus elaphus;Femelle;51490;55290;3800;-133.31075500670622;2340000.0;800.0;0.8400000000000001;320.0;[-0.014029341919758555, 0.13458183560102363, 0.4591754485029784];2;0.40190872032893343;0.5703966484235679;0.9725434421269611;0.9162273839982057;0.31557129954242674
Cervus elaphus;Male;51490;58520;7030;-105.08160735795023;2340000.0;800.0;0.8400000000000001;320.0;[-0.08360807368984494, 0.2220556431883543, 0.35021228461137666, 0.7407640465484931, 0.6492619604353242];2;0.391426792901282;0.4118221722067351;0.9022897280893013;0.9240702103081989;0.4309825811564381
Alces alces;Femelle;51510;62930;11420;-96.31326708750271;2520000.0;1080.0;0.8160000000000001;316.8;[-0.1636811832182864, 0.0964196529897583, 0.3664595885729266];3;0.41498830277836946;0.5321198810432178;0.9349259197001233;0.8486016935311711;0.30333071069753237
Vulpes vulpes;Male;51510;97190;45680;236.93428500587072;640000.0;320.0;1.24;288.0;[-0.14672812046546743, 0.10304308191305431, 0.3526007816993274];2;0.49767133941118025;0.5543493934249213;0.9324092265143089;0.8529257446430247;0.37698596027647935
Meles meles;Male;51520;89010;37490;215.82290999999432;648000.0;432.0;0.7080000000000001;194.4;[-0.07066274176269959, 0.25348871352425595];3;0.3111355487391534;0.4212441626791767;0.8783526150473284;0.9276030326522612;0.39232189280785745
Meles meles;Femelle;51590;91080;39490;63.77613733578753;607680.0;405.12;0.7012800000000001;182.304;[-0.26502778926800236];5;0.381746024664846;0.5183872520914041;0.7269571177178887;0.8841386213750111;0.2051076329156595
Meles meles;Male;51590;53860;2270;-132.29418266421249;607680.0;405.12;0.7012800000000001;182.304;[-0.06554496716556271];5;0.3644333252429691;0.2102597427955452;0.8280433888393913;0.8430399524009827;0.47663516550168794
Alces alces;Femelle;51790;61880;10090;-104.34740653749705;2800000.0;1200.0;0.8400000000000001;352.0;[-0.03637064844815563, 0.15369090043728745, 0.4012828020675897, 0.7166067388797132, 0.5514616712203191];2;0.3732483589845871;0.5902388031969483;0.8851024723583581;0.9188524179838895;0.40739626494091635
Meles meles;Femelle;51900;63830;11930;-21.17106000000547;576000.0;384.0;0.5760000000000001;172.8;[-0.1415616257821313, 0.3088463905426672, 0.2652369133339747, 0.16742641377394013];3;0.4051884246938397;0.5511533257461905;0.8392358009374373;0.6768606029169679;0.2592256013731239
Meles meles;Male;51980;86080;34100;43.648471599991005;590400.0;393.6;0.6504000000000001;177.12;[-0.32688230145597863];4;0.18467511524293528;0.26433170907025044;0.5360526880072012;0.9213427760018111;0.21322310598052877
Meles meles;Femelle;51980;53250;1270;-152.35152840000902;590400.0;393.6;0.6504000000000001;177.12;[-0.0916430050518406];4;0.2795328783643928;0.4634100263877362;0.6512399817999153;0.9807528018000187;0.07127816251143629
Alces alces;Femelle;51990;118100;66110;71.4326808090742;2800000.0;1200.0;0.8400000000000001;352.0;[-0.13091446216800837, 0.24827870468233076, 0.32813184689646024];2;0.49678082205618523;0.5755741624499847;0.8205176855454319;0.8085344814809867;0.4292745481594048
Canis lupus lupus;Femelle;51990;164270;112280;172.20238796560844;2340000.0;1200.0;0.8400000000000001;320.0;[-0.1643556890600396, 0.07304532801059493, 0.47622355256481497];2;0.3187993171489253;0.4589259744145142;0.9570068163309005;0.92139989633;0.42532854070790094
Canis lupus lupus;Male;51990;61450;9460;-63.79761203439157;2340000.0;1200.0;0.8400000000000001;320.0;[-0.042407342099168834, 0.17488320735953145, 0.3673609628081112];2;0.3894988116410419;0.5732723447238531;0.853292238278046;0.994948761198143;0.45944879444336384
Canis lupus lupus;Male;51990;53710;1720;-299.7976120343916;2340000.0;1200.0;0.8400000000000001;320.0;[-0.03268428633538694, 0.22877229736976026, 0.33869937025398283];2;0.36097976768618856;0.49290522631212297;0.8749245929799143;0.8600048333160623;0.4575244423282929
Alces alces;Male;52080;104470;52390;77.18325379200155;2520000.0;1080.0;0.6960000000000002;316.8;[-0.006172037331050118, 0.18224446974855474, 0.3227716456788559];3;0.4020508319058153;0.34059848586833597;0.8531000532729329;0.8071949533316356;0.29378492096557574
Cervus elaphus;Male;52370;55870;3500;-139.52394562091743;2106000.0;720.0;0.6960000000000002;288.0;[-0.1435639101110777, 0.2485216795198611, 0.4071569755191726];3;0.4963582630308744;0.5106413908734792;0.7093708656907924;0.8326405594886999;0.38727665784234644
Alces alces;Male;52450;91770;39320;-56.730889618340626;2800000.0;1200.0;0.8400000000000001;352.0;[-0.08498594737987553, 0.10956888026382977, 0.3585833574581756, 0.5580061061677614, 0.55064152715547];2;0.42668038562839183;0.5133274872184106;0.8708539677406463;0.8042127302614689;0.38941242871773163
Cervus elaphus;Femelle;52540;86500;33960;-71.7933497888769;2340000.0;800.0;0.8400000000000001;320.0;[-0.03859124690198073, 0.069627087025144, 0.414459767722544];2;0.4404459815141797;0.48789778994822086;0.8898526829906075;0.885573793031997;0.4891787851666358
Cervus elaphus;Femelle;52630;61910;9280;-95.97741026767781;2340000.0;800.0;0.8400000000000001;320.0;[-0.19025643839738782, 0.10550192408557382, 0.3061769159644745, 0.6125179258806239, 0.6094630817165836];2;0.4221995960122263;0.489673319109492;0.9218194656411551;0.9524826747430015;0.3849873554660888
Alces alces;Male;52640;62370;9730;-108.47431053530225;2800000.0;1200.0;0.8400000000000001;352.0;[-0.09747985273909186, 0.15212371150842846, 0.43941706341952547, 0.5667413751866344, 0.4126211732004506];2;0.4936496719240876;0.5647585650424335;0.897893976426373;0.9916053047345031;0.4037174605520939
Alces alces;Male;52640;66080;13440;-95.2266442799824;2800000.0;1200.0;0.8400000000000001;352.0;[-0.14645781488212595, 0.1347859465861519, 0.41088138229097665];2;0.4428173363006913;0.43328059064657976;0.8992662181497592;0.9055907812276203;0.42719598901621525
Meles meles;Male;52730;86930;34200;38.28288999999445;590400.0;393.6;0.5304000000000001;177.12;[-0.2809761518309698];4;0.32188604226207707;0.3199323080312221;0.9158524428439545;0.7391446862045609;0.2846367786050177
Meles meles;Femelle;52730;55530;2800;-117.71711000000556;590400.0;393.6;0.5304000000000001;177.12;[-0.2727679595444262];4;0.46629927089411827;0.4620832344540915;0.9481933902400433;0.8236240088383211;0.31906332279603894
Alces alces;Male;52740;105130;52390;67.37606818148029;2520000.0;1080.0;0.8160000000000001;316.8;[-0.22614565986061247, -0.012152105222049958, 0.40844967153504297, 0.33217713873973853];3;0.3296666791452226;0.5397464054220773;0.9496570255656285;0.8986042565522225;0.4872666937063835
Ursus arctos;Male;52740;124210;71470;178.0397985716737;4000000.0;1600.0;0.6000000000000001;384.0;[-0.11231253382042528, 0.181083373870148, 0.36622505970763547];2;0.37077257127666063;0.5078138015991177;0.9072572073261995;0.806227242278853;0.37213127740566665
Meles meles;Femelle;52820;95070;42250;160.53490999999167;648000.0;432.0;0.7080000000000001;194.4;[-0.18184769891491748];3;0.3533583824630414;0.47736578105723143;0.9333989585317042;0.9270286171405624;0.35847349791390326
Meles meles;Femelle;52820;95030;42210;32.53490999999167;648000.0;432.0;0.7080000000000001;194.4;[-0.1108511313733257];3;0.40938029375136176;0.31230681069898514;0.9551483006745285;0.9345419503697904;0.4699994546710208
Alces alces;Male;53020;85150;32130;-74.1117849855844;2520000.0;1080.0;0.8160000000000001;316.8;[-0.18368446214136436, 0.053916875169780276, 0.4413192317006505];3;0.449657591710903;0.44379878408760876;0.8353360599126902;0.6995562484463043;0.48060658334086215
Alces alces;Femelle;53020;61210;8190;-110.0503484898429;2800000.0;1200.0;0.8400000000000001;352.0;[-0.005638657030468397, 0.074534905133604, 0.3419565091090925];2;0.4203922093098206;0.464013013713455;0.8966934039951951;0.8638167484121229;0.30747803211787283
Vulpes vulpes;Femelle;53020;80510;27490;145.57289275191647;576000.0;288.0;1.0559999999999998;259.2;[-0.06498424642742365, 0.08013550292728477, 0.36082132242930476];3;0.31449778832485886;0.40769617264932045;0.9556399048651838;0.9225725895828242;0.20474839712599174
Vulpes vulpes;Male;53020;57820;4800;29.57289275191647;576000.0;288.0;1.0559999999999998;259.2;[-0.07782774363907828, 0.1984504020536791, 0.4933917659893698];3;0.34703949275499185;0.3031202705223352;0.7974789376997511;0.9019562993687998;0.4577271379909379
Vulpes vulpes;Femelle;53030;59070;6040;-86.42710724808353;576000.0;288.0;1.0559999999999998;259.2;[-0.05050335631749388, 0.1305829940237043, 0.45028160424370595, 0.7262921324005338, 0.5805375771061866];3;0.37954849044450495;0.41431962919450904;0.725194026249028;0.8864873682808453;0.2609604542700852
Vulpes vulpes;Male;53030;53560;530;-202.42710724808353;576000.0;288.0;1.0559999999999998;259.2;[-0.31555636148615246, 0.13352352975548953, 0.4472188644326034, 0.4979779290616055];3;0.3464393424248695;0.34592537624095626;0.9312699975023195;0.8318504332641551;0.18843202861621985
Alces alces;Femelle;53110;71750;18640;-89.93031499716136;2800000.0;1200.0;0.8400000000000001;352.0;[-0.060260980422136304, 0.1320679650041109, 0.4726543169438571, 0.5835486644995961, 0.4737628777765168];2;0.3995806016054989;0.5715299802282165;0.9089027956761375;0.8942813717288298;0.4038560917277076
Sus scrofa;Male;53120;72890;19770;222.36167999999535;1600000.0;960.0;1.04;256.0;[-0.17401348440453013, 0.08149774095621376, 0.40549599887631593, 0.7039778763287655, 0.7028899742670888];2;0.4811107743830189;0.5334266094123027;0.8814500151845481;0.8781207261985888;0.4098923148191806
Alces alces;Femelle;53210;70220;17010;-87.66159948903221;2520000.0;1080.0;0.8160000000000001;316.8;[-0.10900598822634154, -0.1013410987145745, 0.30664495724316443, 0.6352241906733423, 0.343229620286972, 0.21959725229879554];3;0.3324002401158592;0.3648433045651931;0.7717079115870389;0.6641340847862919;0.4988246318754155
Cervus elaphus;Femelle;53290;58620;5330;-116.59990011545383;2340000.0;800.0;0.8400000000000001;320.0;[-0.19910019441115379, 0.05613085774194271, 0.38716639224034805];2;0.4974789294584813;0.4908096757327441;0.9948630401754228;0.985435449264057;0.3040898666194167
Meles meles;Femelle;53300;92770;39470;114.94006792284141;607680.0;405.12;0.5332800000000001;182.304;[-0.18318618696601485];5;0.3035820069064905;0.26188887894507556;0.4524417323228368;0.8575637931132587;0.4821337985391663
Meles meles;Male;53300;88370;35070;-41.05993207715861;607680.0;405.12;0.5332800000000001;182.304;[-0.17684096802022176];5;0.18568837790340909;0.3096247234753865;0.618465552761999;0.9705155957434716;0.1735803536989399
Meles meles;Male;53300;54210;910;-197.0599320771586;607680.0;405.12;0.5332800000000001;182.304;[-0.03160537342738086];5;0.4983818490666083;0.33816396638080587;0.8824919454223852;0.8253971521126888;0.314551303338424
